year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline,profit
1980,Return to the 36th Chamber,3.44,6.858,"Action, Comedy",101,,,zh,Shaw Brothers,tt0081494,48301,少林搭棚大師,1.7026,240,1980-08-24,"The workers of a dye factory have their pay cut by 20% when the factory owner brings in some Manchu thugs to try and increase production. Desperate to reclaim their full wages, the workers hire an actor to impersonate a priest and kung-fu expert from the temple of Shaolin. The factory owner proves the actor a fraud, and punishes all those involved. The young actor feels he has let the workers down, and promises to atone. He sets out for Shaolin, determined to be accepted as a kung-fu pupil at the elite temple.",Hong Kong,Released,Back for the rest!,
1980,Kagemusha,4.23,7.834,"Action, Drama, History, War",180,6000000.0,4000000.0,ja,"TOHO, 20th Century Fox, Kurosawa Production",tt0080979,11953,影武者,1.582,715,1980-04-26,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord.","Japan, United States of America",Released,The Shadow of a man can never stand up and walk on its own.,-2000000.0
1980,Tokyo Cabbageman K,3.51,7.0,"Comedy, Fantasy",59,,,ja,Dynamite Productions,tt10388548,383945,東京白菜関K者,1.341,1,1980-01-01,"A young man wakes up one morning to find that his head has transformed into a large cabbage. He quickly becomes a source of bemusement, desire and hostility to all those around him.",Japan,Released,,
1980,Virus,3.24,6.3,"Horror, Science Fiction, Drama",156,16000000.0,,ja,"TBS, KADOKAWA, TOHO",tt0080768,41972,復活の日,1.3128,69,1980-06-26,Scientists in Antarctica desperately try to find a cure to a military virus that was released in a plane crash and has wiped out the rest of the world.,Japan,Released,Autumn 1982: Mankind has been wiped out except 863 persons on Antarctica. Who will inherit the earth?,
1980,Water,2.96,0.0,Animation,0,,,ja,,tt1857791,1228758,Water,1.2593,0,1980-01-01,Short animation made by anno during his uni days,,Released,,
1980,The Tomb of Dracula,2.91,5.4,"Animation, Drama, Horror, TV Movie",91,,,ja,"Toei Animation, TV Asahi",tt0412665,90450,闇の帝王・吸血鬼ドラキュラ,1.1864,24,1980-08-19,"Boston, United States. Dracula, the immortal vampire, interrupts a satanic ritual and flees with Dolores, the woman whom the members of the evil cult are about to murder. Overwhelmed by his love for her, and unable to drink her blood, they have a son together, whom they name Janus. (Loosely based on Marvel's The Tomb of Dracula comic book series.)",Japan,Released,He thirsts for blood!,
1981,Station,3.61,6.1,"Drama, Thriller, Romance",132,,,ja,Toho Pictures,tt0083124,115221,駅 STATION,3.7312,12,1981-11-07,A detective goes out of his way to crack the case of a serial killer who specialises in murdering police officers.,Japan,Released,,
1981,Duckweed,3.11,7.0,"Drama, TV Movie",145,,,zh,Taiwan Television Enterprise,tt14846048,947577,浮萍,2.2166,1,1981-11-21,"The tale of a country girl who comes to Taipei with dreams of entering the entertainment industry. A 2-part TV movie and part of groundbreaking series ""Eleven Women,"" this is Edward Yang's directorial debut.",Taiwan,Released,,
1981,Angel Guts: Red Porno,3.3,5.6,Drama,67,,,ja,,tt0166985,106758,天使のはらわた 赤い淫画,2.0371,45,1981-12-25,"Nami is a department store worker who agrees to stand in for a friend in a magazine photo shoot, which turns out to be for an S&M magazine. When the photos are published, she is sacked and her lover abandons her…",Japan,Released,The rain of solitude and sensuality moistens men and women.,
1981,Mobile Suit Gundam I,3.58,6.784,"Animation, Science Fiction, Action",139,,11500000.0,ja,SUNRISE,tt0159509,39228,機動戦士ガンダム,1.3452,95,1981-03-14,"In the year Universal Century 0079, humans have colonized the area of space lying in between the Earth and the moon. However, the ambitious Zabi family, rulers of the Duchy of Zeon, the grouping of colonies furthest from the earth, has sparked a war.",Japan,Released,"Thrust into the thick of battle, a young boy and a secret weapon are earth's last hope!",
1982,Doraemon: Nobita and the Haunts of Evil,3.36,6.733,"Family, Animation, Adventure, Fantasy, Science Fiction",92,,21100000.0,ja,Shin-Ei Animation,tt4184350,184004,映画ドラえもん のび太の大魔境,1.8768,45,1982-03-13,"Nothing is impossible for Doraemon's magic pocket, much less when it comes to using their inventions to live the most amazing adventures. Is there a place where no man has gone before? The robot cat magic door leads to our friends at the center of Africa, just until Smokers Forest, a forest covered with a thick fog that prevents satellites take pictures. Nobita and his friends decide that if there is so much to discover, is certainly there.",Japan,Released,,
1982,Shaolin Temple,3.48,7.004,Action,100,,16157801.0,zh,Chung Yuen Motion Picture Co.,tt0079891,10275,少林寺,1.7982,136,1982-01-21,"The Tang emperor is betrayed by one of his generals, who installs himself as emperor in the East Capital. The son of one of his slave workers escapes to the Shaolin Temple, learns kung fu, and sets out to kill the traitor who killed his father.","China, Hong Kong",Released,,
1982,Space Adventure Cobra: The Movie,3.62,6.7,"Animation, Science Fiction, Action, Adventure",99,,,ja,"Shueisha, Tokyo Movie Shinsha",tt0163494,81850,SPACE ADVENTURE コブラ,1.5741,69,1982-07-03,"Cobra, a notorious space pirate, is enlisted by bounty hunter Jane to rescue her sister from the strange being known as Crystal Bowie, but then finds himself drawn into a complex struggle over the fate of a mysterious wandering planet.",Japan,Released,The most wanted man in the entire universe,
1983,"Merry Christmas, Mr. Lawrence",3.94,7.284,"Drama, History, War",124,,2306560.0,ja,"Recorded Picture Company, National Film Trustee Company, Antares-Nova, Oshima Productions, Broadbank Investments, Asahi Broadcasting Corporation",tt0085933,11948,戦場のメリークリスマス,1.9796,510,1983-05-28,"Island of Java, 1942, during World War II. British Major Jack Celliers arrives at a Japanese prison camp, run by the strict Captain Yonoi. Colonel John Lawrence, who has a profound knowledge of Japanese culture, and Sergeant Hara, brutal and simpleton, will witness the struggle of wills between two men from very different backgrounds who are tragically destined to clash.","Japan, New Zealand, United Kingdom",Released,"Java, 1942 — A clash of cultures, a test of the human spirit.",
1983,Barefoot Gen,4.01,7.579,"Animation, Drama, War, History",83,,,ja,"Gen Productions, Madhouse, Tokyo Laboratory, Mushi Production",tt0085218,14087,はだしのゲン,1.5741,233,1983-07-21,A story about the effect of the atomic bombing of Hiroshima on a boy's life and the lives of the Japanese people.,Japan,Released,The bombing of Hiroshima as seen through the eyes of a young boy.,
1983,Dallos,3.32,5.6,"Animation, Science Fiction, War",83,,,ja,Pierrot,tt0294497,285857,ダロス,1.56,15,1983-12-21,"In a near future, mankind has moved from a drained Earth to the Moon. Rebel acts of terrorism lead to conflicts with the Earth Federal Government. A mysterious entity called Dallos appears to restore hope.",Japan,Released,,
1983,Doraemon: Nobita and the Castle of the Undersea Devil,3.38,7.059,"Animation, Adventure, Family, Fantasy, Science Fiction",94,,16500000.0,ja,Shin-Ei Animation,tt1147509,147576,映画ドラえもん のび太の海底鬼岩城,1.506,34,1983-03-12,"Nobita and his friends under the waters of the Pacific Ocean. Gian and Suneo take Doraemon's underwater vehicle and travel through the Atlantic Ocean, trying to find a treasure ship. Along the way, they discover that the environment gun that Doraemon used to protect them is running out of energy leaving them vulnerable to the sea. Fortunately, they are rescued by some marine creatures.",Japan,Released,,
1983,Fire Dragon,2.96,5.2,Action,74,,,zh,,tt10750898,351719,ลุยละว๊ะ! เฉินหลง 9มังกรคาบแก้ว ภาค2,1.4061,6,1983-09-02,"A Team of Prisoners, famous thieves and great fighters are assembled by a shadowy government agency to steal a top-secret file.  Their destination the island of the Women Warriors! Suddenly, they find themselves in a deadly trap-if they succeed with their mission.  Will they uncover an even bigger secret? Prime-time Jackie!",Taiwan,Released,,
1983,Village of Doom,3.51,6.6,"Horror, Crime, Drama",115,,,ja,"Fuji Eiga Company, Shochiku Eizo Co., Ltd.",tt0229820,303146,丑三つの村,1.3588,15,1983-01-15,An emotionally distraught young man goes on a violent killing spree after his tuberculosis keeps him from serving in World War II and is frowned upon by his fellow villagers.,Japan,Released,WHAT'S WRONG WITH BEING A DEVIL?,
1984,Lensman,3.22,5.72,"Animation, Action, Science Fiction",107,,,ja,"TOHO, EE Doc Smith MK Company, MK Productions Ltd., Madhouse, Kodansha",tt0088028,25525,SF新世紀 レンズマン,5.4187,25,1984-06-07,"In this animated adaptation of E. E. Doc Smith's groundbreaking science fiction serial ""Grey Lensman"" from the 1930s-1950s,  Kimball Kinnison, a young man from the agricultural planet Mquie and his Valerian companion, Buscirk find a dying man with a legendary crystal lens embedded in his hand. As the man was dying, he mysteriously passed on the Lens to Kim. With more companions to come by, Kim must find out the purpose of the Lens before the Boskone dynasty does.",Japan,Released,Shadow of the Lens,
1984,Scorpion Thunderbolt,3.03,3.5,"Horror, Action",85,,,zh,IFD Films and Arts,tt0262753,89477,Scorpion Thunderbolt,2.7739,12,1984-01-01,"A female journalist transforms into a snake demon and goes on murderous rampages.Hong Kong cut and paste edit of the 1983 Taiwanese film ""人頭蛇"" (Snake Woman) with new scenes.",Hong Kong,Released,,
1984,Nun in Rope Hell,3.01,6.2,"Drama, Horror",69,,,ja,Nikkatsu Corporation,tt0391904,185664,団鬼六　修道女縄地獄,2.2733,35,1984-05-25,A woman gets caught by the wife of her lover which results in a stabbing. Feeling guilty she runs away and joins a nunnery. But she soon discovers that several nuns and a well known author have turned the place into their own personal S&M playground.,Japan,Released,"A woman who is blamed, bound and humiliated...",
1984,The Return of Godzilla,3.46,7.2,"Science Fiction, Action, Thriller, Horror",103,6000000.0,11000000.0,ja,Toho Pictures,tt9015178,421467,ゴジラ,1.8839,323,1984-12-15,"After a fishing boat is attacked, the sole surviving crew member realizes it is none other than a resurrected Godzilla. However, efforts to bring the story to light are suppressed by the Japanese government amid growing political tensions between the United States and the Soviet Union, who are both willing to bomb Japan to stop the monster.",Japan,Released,"Breaking 30 years of silence comes the anticipated-worldwide latest ""Godzilla"" work!",5000000.0
1984,The Star of Cottonland,3.54,5.6,"Animation, Fantasy, Romance",96,,,ja,Mushi Production,tt1647467,256838,綿の国星,1.7472,8,1984-02-11,"After two-month-old kitten Chibi-neko is abandoned by her former owners, she is found by 18-year-old Tokio. Although his mother is allergic to cats and has a great fear of them, she agrees to let him keep the kitten because she fears he is becoming too withdrawn after failing his university entrance exams. Chibi-neko soon falls in love with Tokio.  In her own mind, Chibi-neko is a small human who speaks in human words, although people only ever seem to hear her meow, and she believes that all humans were once kittens like her. A stray cat tells Chibi-neko of a paradise called Cottonland, where dreams can come true.",Japan,Released,,
1984,Kids from Shaolin,3.28,6.2,"Action, Comedy",103,,3554460.0,zh,Chung Yuen Motion Picture Co.,tt0086301,37030,少林小子,1.3013,42,1984-01-26,Romance blossoms between two rival families practicing Shaolin and Wudang kungfu respectively. despite familial opposition - until they overcome a gang of scheming bandits together.,"China, Hong Kong",Released,,
1985,Beautiful Teacher in Torture Hell,3.09,5.2,"Drama, Thriller, Horror",67,,,ja,Nikkatsu Corporation,tt0223848,80788,団鬼六 美教師地獄責め,6.8709,38,1985-12-14,A female teacher who is skilled in kendo is assigned to a rural high school in a beautiful remote valley. But she is soon trapped in a wide conspiracy of lust and perversion by those around her.,Japan,Released,1000mm bust shaking with pleasure! I can't take my eyes off you even for a moment!,
